wn,ar...1.,ar...2.,ar...3.,ar...4.,ar...5.,ar...6.,ma,arma...1.,arma...2.,arma...3.,arma...4.,arma...5.,arma...6.,arima...1.,arima...2.,arima...3.,arima...4.,arima...5.,arima...6.,arfima...1.,arfima...2.,arfima...3.,arfima...4.,arfima...5.,arfima...6.,tar...1.,tar...2.,tar...3.,tar...4.,tar...5.,tar...6.,setar...1.,setar...2.,setar...3.,setar...4.,setar...5.,setar...6.,arma_tren1,arma_tren2,arma_season1
-1.305821788,1.677267139,1.661002915,2.093782911,2.236685001,2.274309314,1.693665286,0.900920509,-1.868180063,-1.913521462,-0.233069498,0.566724831,1.942012388,-3.011650456,16.50462872,-21.52349974,45.55157718,-8.492573185,5.222521951,32.30353725,-1.242751065,2.644905524,1.096292608,-1.030998287,-9.992179139,0.433829192,1.159562625,1.406636826,0.805000714,-0.80924666,-0.911811186,12.06034426,0.212040793,1.365968926,-0.581747254,-1.582572717,-0.246787287,0.804424612,133.4656317,-80505.83437,-1.12806757
0.815064683,-0.598366639,0.246772621,0.701795496,1.134842287,1.820897512,2.435472544,0.510574952,-0.042235381,-0.294852486,-0.710391085,-0.798702219,0.873674655,-1.500421792,17.8409251,-20.78344718,46.05162897,-7.274554291,3.617668975,30.86221393,2.237139283,1.171511713,1.14742308,-0.342182308,-10.84467549,-0.271377455,-1.364767784,1.888450643,0.321200981,1.633398451,-1.1197316,11.91452803,-0.162677549,0.603684536,1.214133313,-0.419956678,-0.33754335,0.582461459,131.88416,-80867.01584,1.757873752
-1.095589781,-0.935092275,-1.572331298,-1.543801799,-1.360138021,-0.745263245,0.71830304,-0.275259301,-1.141118902,-0.873690721,-1.060479364,-0.918577962,2.318785608,0.486606122,17.41417296,-21.18125927,47.23297996,-7.543502538,2.772381749,31.08470807,-2.683338864,0.570538712,1.650565858,0.563582392,-10.11227,-0.329757491,2.350960732,1.428096656,-1.470777341,-2.032686491,-0.719536941,14.43269633,2.636152266,-0.104214382,-0.468903193,1.090544192,0.809286376,0.472047008,132.3714359,-81226.92856,1.971825933
0.901359027,2.10583152,1.893180992,1.418628653,1.128234671,0.966143175,1.910721208,0.641390311,1.238430733,1.086653773,-0.952716899,0.518065691,-0.996006301,0.674081453,16.68797988,-19.59225162,48.94622114,-9.073547766,2.964682723,31.08148156,1.968513997,-0.350591008,1.891005517,0.730872068,-10.75207672,0.93361007,-2.669719222,-1.001060507,-0.729457349,0.675192185,1.820353848,13.96176064,0.876814529,0.487745412,-0.469955365,-0.854640346,-0.488417806,-1.036444229,133.0044379,-81587.49556,3.07243593
-0.928568425,-1.850216557,-0.712240586,-0.096831054,0.157855278,0.431489081,1.764680899,0.916251571,0.004178421,1.161635394,-0.659831837,1.735794333,-0.637995479,0.072454127,15.93241236,-18.31085462,49.95514196,-10.95777968,1.657758455,30.72092083,-1.284515613,0.484134584,1.577776738,1.72486302,-10.11520714,-0.237864786,-2.819985283,1.035693448,1.633520549,0.836891951,-2.350127984,14.15282281,-1.694986619,1.168212796,-1.356384309,0.840760922,0.348012958,-1.566213482,135.9698748,-81946.53013,0.427438014
0.647961802,1.958105771,0.577807104,0.302593975,0.308696397,0.465506502,1.881123678,1.801810224,-1.396388707,1.175453928,1.509992577,0.294767109,-1.126315189,1.078187168,14.1419266,-17.98924604,48.10645907,-11.18211274,2.139613485,30.80703776,-0.607507436,-2.046393614,1.891168064,0.133045268,-9.153904298,-0.090189924,-1.706341457,-1.436436228,1.784283039,-0.398168617,0.695161658,14.55473748,-0.778115946,-0.118247446,0.549920627,1.272588257,0.519223289,1.111537381,137.6131409,-82307.68686,-2.169470222
-0.353714626,-1.771237545,-0.240065193,-0.039201749,0.021927288,0.177260249,1.684068959,-0.467821494,1.623189821,-0.553975058,-0.448395681,-0.529723537,0.573228083,1.112971907,14.52125979,-16.72009865,49.06712646,-11.5972703,2.987973566,31.66637644,2.223195096,-0.908055676,1.439953703,-0.542023568,-9.938354005,-0.939305663,-1.800542771,0.950746734,1.807084435,0.597542033,-0.645098634,12.75732492,-1.668151771,0.529434325,-2.084770455,-0.997195726,-0.995917248,-1.212238405,138.1514464,-82670.74855,-3.155211182
0.583386143,0.471511374,-1.02657634,-1.118682242,-1.120409688,-1.051698317,0.393059646,-0.926680323,-0.344613803,0.388497358,0.80825785,-0.50305692,-1.011393933,0.565383358,14.61337809,-16.43024046,48.59418052,-11.4014563,4.841881218,32.69941057,-0.595218141,1.604187846,0.963592432,0.374148883,-10.74907471,1.132166867,-2.59248256,0.821420665,2.267774123,-2.027047966,1.396694627,12.8744567,-0.652202295,-1.107942399,1.720810971,2.175471673,0.395659442,0.335420935,136.5004337,-83036.79957,0.913650512
-0.50872687,-1.912574706,-1.077583934,-1.376346245,-1.600255438,-1.908893797,-1.134460788,-0.557703908,-0.562450199,-0.715959819,-1.17679005,-0.263450412,-1.480132327,0.205067237,14.79887319,-15.81746564,48.09186901,-10.07714806,5.290928062,32.90616811,0.495440144,2.717019284,0.988229034,-0.344516966,-11.05242772,-1.085562894,-1.248745925,0.090002138,1.326730946,1.287255176,-0.804381711,11.02692378,0.584538902,0.560617376,-1.018802596,-0.533688056,0.772554307,-0.86875068,134.414751,-83404.08525,5.115259313
-1.408738143,3.133114984,1.842831322,1.549432373,1.251772204,0.64824023,0.390783039,-0.513419975,3.309396234,-1.139793923,-0.478467167,-0.990010378,-0.078440513,-1.32483673,14.78395411,-15.11039004,49.41339373,-10.11499324,5.970845827,31.94902044,-1.881273951,-1.659612704,3.126203523,-1.229680392,-9.245759008,2.29602606,-0.558708592,2.108167901,0.414400474,-2.382972611,-0.33721629,11.69402817,1.880044604,0.59857662,0.723371665,0.736707418,0.893752681,-0.997887129,134.6994218,-83769.80058,4.656590829
-0.520881853,-3.193200802,-1.110529845,-0.528340554,-0.248220096,-0.114101224,-0.021692581,-0.747937664,-4.399714368,-0.745114233,1.261903615,-0.689228145,-0.463785301,-0.443422801,14.28218116,-14.49311705,48.08698438,-9.335994646,5.395351292,32.37816484,0.874486989,-1.143768613,2.729944399,-0.659669734,-8.333239603,-2.253244973,0.47384748,1.688572654,1.071044351,0.613716353,-0.456271235,11.29136327,1.83006509,0.603732536,-0.885872616,0.033360311,0.473032594,1.995546516,137.8315109,-84133.46849,3.479660901
0.269645023,2.122854692,-0.306814091,-0.698191974,-0.775848039,-0.796666519,-0.770549353,-1.211590826,2.779919275,1.699677704,-0.124662008,0.600550591,-0.099618792,0.436695414,13.36176295,-14.92412284,46.48872452,-9.562247794,4.93831903,31.46083386,-0.11103464,0.202902243,0.764870069,0.192447117,-8.579653293,1.466967161,-0.087331434,1.801733675,1.704868719,2.463009671,0.147901605,13.08317421,0.93697498,1.835403357,-0.997245518,1.141129424,1.185216127,-0.673143313,141.5452952,-84497.3547,0.742277861
1.29102835,-2.578509755,-0.545214895,-0.598121334,-0.745525335,-0.986607139,-1.361434949,0.078416226,-1.072950301,1.694848263,-0.753244502,0.570516529,0.753552785,0.370586417,13.99073587,-16.3208447,44.79262922,-9.142288356,3.681591249,30.34128337,1.708338672,-0.801316592,-0.230630913,-0.303775177,-6.176628904,-1.06822388,0.254233662,-1.200268284,2.43509553,-2.606654595,0.350402227,13.64265479,1.185029268,1.825285121,-1.39205243,-0.406105969,0.883197063,1.359012228,142.3773812,-84864.92262,0.265134762
1.012176085,3.870514496,1.767941675,1.60966785,1.475303183,1.155212861,0.324564262,-0.740347289,1.359932104,0.551805596,-0.29155864,-0.058251838,-1.474391846,2.408438846,12.60119239,-18.40687421,42.34770683,-8.85886315,4.234094008,30.84029822,-1.895124178,-0.761213961,1.046444452,0.409375377,-4.271494341,-0.253272139,-0.274965439,1.232652178,0.706342517,-0.240227387,0.117305725,12.82882292,1.657553905,1.022020602,-0.066090698,0.327589109,1.175274167,0.474998745,142.4935961,-85234.0064,4.804393118
0.412965347,-4.217523488,-1.441237112,-0.895027227,-0.586530124,-0.271975298,-0.441952606,0.831482503,-2.222134815,1.392699793,-0.550880946,0.279987076,0.750715446,5.21909851,12.77823912,-19.44853654,41.88892165,-9.617460116,2.954537459,30.43336545,3.267301836,-0.142225699,-0.621489332,1.326468021,-3.129816884,-0.09193407,0.589163211,1.169184632,-0.594724069,1.882707909,-1.964111757,11.91369264,0.911807884,2.993768626,0.049379224,-0.575875058,1.873314209,-0.118394474,142.1469266,-85604.35307,5.440592176
-0.669965361,1.830031983,-1.389244312,-1.876236434,-2.024392169,-2.074529276,-2.363496502,-0.295788026,3.501054833,-0.0065461,0.313631986,0.7252901,1.041589634,5.860093092,11.91573592,-19.01970545,42.45540314,-9.067276724,3.074272899,29.99816017,-3.908076964,-0.347138114,0.376506557,0.509913324,-3.605157367,1.516728065,-0.985890686,-1.262102384,-0.004888301,-1.007411061,-0.892357841,10.93024941,1.206410509,2.2080569,1.118310504,0.80058925,0.627875283,1.125301423,141.4080173,-85975.89198,4.818243977
-0.55165194,-1.289882214,0.912844296,0.544770214,0.154707354,-0.47266514,-1.770000281,-0.6106448,-6.327611163,1.004075947,-0.32702383,1.852648732,1.174966753,4.463306137,11.99758888,-19.1046974,43.03011563,-7.990047234,2.38902618,30.21774889,3.112615008,-1.778723358,0.560476511,0.359646224,-3.718767537,-1.301238293,-0.755162887,1.50223251,1.295462085,-1.398545863,1.485219015,9.774521135,-0.630223522,2.297910213,1.404759693,-0.01709162,-1.165909196,0.945355798,142.6421402,-86346.25786,-0.113307872
0.625031759,1.045168211,-0.4808635,-0.170202803,-0.100255046,-0.304791837,-1.708726034,0.593636778,4.980135927,-0.242376339,0.225705543,0.738541969,0.244955859,2.123795856,11.19308605,-20.34895047,42.90021695,-8.390963759,1.066826485,31.61201571,-1.86868231,-2.240731023,0.534371289,0.19954924,-3.571822863,0.065648737,0.239346861,0.341365296,0.887364268,0.883478543,-2.551863503,9.360178583,-0.293344709,-0.216252466,-0.764327885,-0.862907282,0.483946246,0.761571177,144.0776741,-86717.22233,-3.639938108
0.204076064,-1.63813564,-0.50513885,-0.680463969,-0.707509754,-0.819400985,-2.235337681,0.906528911,-2.375084431,0.373210541,-0.835018589,0.98994119,1.323423083,1.130149967,10.48331888,-18.56165857,42.50443978,-8.647258162,1.971438399,31.33682444,1.153425651,-0.840770028,0.039381476,-1.063663331,-3.729808721,0.640928564,-1.144177608,-0.100756941,1.337102825,-2.167053692,-0.640480284,10.07307943,1.273256402,0.683666043,-0.318453653,-1.156423256,0.903206735,1.662633362,143.5909323,-87090.90907,-4.605150477
-0.848112409,0.312083046,-0.96018349,-1.094192633,-1.232990005,-1.489999423,-3.174042942,0.05029454,3.383784663,-0.347057614,-1.287731632,-0.42957722,-0.725143028,0.530786903,12.03616116,-17.28654301,41.74684897,-6.194208052,2.384610819,32.08420249,-3.170219712,1.441425007,1.099089842,0.46640591,-2.406626343,-0.248542475,-0.02159374,-1.731250001,0.45798734,-1.080307672,0.73837455,9.343987412,1.754600091,1.780840114,0.403180153,0.189207036,2.057213852,0.244549224,142.6912558,-87465.80874,-1.900074443
0.366519939,-1.185854597,-0.52090646,-0.795560593,-1.028278856,-1.500979625,-3.761618504,-0.101546003,-3.531080636,-0.334671592,-1.918996665,-0.669761156,-1.970931108,0.181768141,12.92840279,-15.01470086,40.78649187,-5.705676195,2.913811576,32.43008544,2.831747012,0.760803582,1.804743676,-0.333632907,-1.153573365,-0.884469626,0.208551647,-0.313009034,1.760327216,-0.258494604,-1.052621701,10.62935831,1.586005106,1.98819238,0.106444876,1.193452836,1.74508168,1.173015943,142.0308297,-87841.26917,-0.385688035
0.084129756,0.012056595,-0.846849959,-0.975656484,-1.158040429,-1.655604393,-4.440669197,1.008965349,4.317180111,1.572577053,-0.933237675,1.023346114,0.167656413,-0.828311248,11.05153769,-13.15263426,40.6584437,-5.876202059,3.339590188,34.09902121,-2.016101801,1.298380744,0.003326893,-1.622388728,0.377646307,1.801589947,0.849193707,1.04917186,2.777067943,0.904116749,0.538141362,12.0471116,-0.890637791,2.238547801,1.394299523,-1.575027914,-0.354107143,0.983404052,141.9192412,-88216.98076,-1.403937187
1.405872907,-0.993936785,-0.644345866,-0.885520202,-1.098889893,-1.645327607,-4.979688127,-0.879707426,-5.142955369,1.052225452,-1.214144646,-1.42579737,-0.165729563,-0.346490788,10.90978986,-13.27029643,41.32042084,-4.557809321,4.185607382,35.94365743,2.884632353,-1.727179325,-0.272832166,-1.812175891,-0.205340053,-1.598361882,-1.295977726,0.998958817,0.398712957,-1.887859008,2.160560337,11.71376072,-1.888485358,3.005321199,-0.211898289,-3.099557025,-0.781017227,0.433123846,142.3205531,-88592.97945,-2.567394399
-0.590926456,1.460052189,0.823247429,0.654061102,0.455620093,-0.092621961,-3.916210232,-1.655619262,3.966003049,0.00060529,-0.367126459,1.210252513,-0.990606535,0.82981295,10.32236325,-13.76688797,41.12064587,-4.995410612,6.018276477,36.9963714,-2.787110462,-0.768397993,0.268872207,-2.550209248,-1.16912527,0.142707184,0.832322017,1.305568931,0.327025005,0.340611939,-2.033512001,12.56950168,-1.654457723,1.548270044,-0.027168972,-0.242411052,-2.618673182,1.578392066,142.2106993,-88970.2893,-5.373463686
-0.922119173,-0.577389133,0.407358865,0.671251727,0.782219846,0.699609052,-2.787931372,-0.148641513,-4.244490976,0.368125736,0.827151518,-0.217196142,-2.866676954,2.729076624,9.014006278,-15.34807938,41.41678959,-2.969016908,6.849145572,36.98781325,1.481646821,-0.024144389,-0.908627385,-1.663442036,-2.449055725,0.442770487,-0.188208799,0.126868562,-0.244762613,1.770017371,-0.157912264,11.35869071,0.731441662,2.27755967,0.651642193,-0.68992562,0.445078017,2.073536838,143.0940498,-89347.40595,-4.878888478
-0.733449559,0.566007651,-0.116586115,-0.020767741,0.124579416,0.326201052,-2.462780804,-0.25254059,4.690392682,0.552226616,-0.101593707,1.52257888,0.127128675,5.049189542,8.893428459,-15.06791231,39.1722147,-2.552318215,8.479288676,35.83448117,-0.834864494,0.462563466,-1.404951909,-0.468279448,-3.835129549,0.639356247,-0.390065061,1.740569834,1.21729323,-2.760994562,-0.101273338,10.93593368,1.282969786,1.25088683,0.900338174,-1.733699081,-1.171989627,1.756371816,143.4581364,-89725.84186,-1.556939191
0.372727178,-1.304880614,-0.748839282,-0.793396954,-0.783015787,-0.664993307,-3.011976451,1.103134807,-3.657927517,1.154281188,0.2042124,1.00751936,-0.795909924,4.918288844,8.867132927,-13.3141723,38.16812958,-3.082201232,6.82488662,34.27685859,3.258943069,-0.627112383,0.847372257,-0.96991378,-3.567922392,-1.004100875,-0.982002324,1.027850813,-0.557268654,-2.012261977,1.631827861,10.49507956,0.889700855,1.241761852,1.056725581,0.322648318,-1.354621462,-0.263988236,143.7417202,-90105.15828,0.910113792
0.30520699,2.805166591,1.930309751,1.710113734,1.55247246,1.364776715,-1.080004768,1.49525626,1.561817541,0.997907909,-1.784074148,-0.797551808,0.956151927,4.226391453,8.470862829,-13.72154325,36.46366854,-3.384006332,6.862539467,32.94625703,-3.966130072,-0.524811974,0.439522109,1.942904983,-3.966866896,0.291671876,-0.044486709,0.766358034,-0.227867844,-2.352500667,-4.088396962,9.872051538,0.687000847,-0.658497208,0.307985185,2.464362411,-0.183075726,0.760824037,144.9984616,-90484.30154,-0.047490187
-0.546627556,-2.578447645,-0.825921614,-0.224809087,0.101449533,0.492112973,-1.025802005,0.47611907,-0.315806196,-0.174896185,-1.199823151,-0.11119891,-0.548920907,2.874982963,10.33720697,-15.09726357,36.46216544,-2.407582192,7.241202526,30.89572095,3.775129642,0.599812444,3.112672479,1.444747082,-3.222088997,0.705870119,0.756071682,-0.307833429,0.484292748,-0.220294599,-2.43420097,9.757671677,-1.369857273,0.890916016,0.193523596,-1.900234632,-0.435913995,0.060262582,145.6207606,-90864.87924,-3.066783453
-0.853231193,1.282410198,-0.707824038,-1.015711775,-1.02804773,-0.841347494,-1.961414487,-1.464457266,-1.227745857,0.784355127,-0.3538814,0.565606576,0.047249492,2.199923796,8.419241956,-14.60994933,37.31722742,1.335823151,7.5691368,29.55841058,-3.443838043,-0.21944058,0.631523142,0.493373323,-2.653504703,-1.380207256,-1.975273249,-0.727953705,0.51412944,0.962167809,-2.196803691,10.47276841,-2.094622724,0.288512228,-0.16282256,0.03555821,-1.192816906,0.459619653,145.9116879,-91246.58831,-6.566591095
-1.009604343,0.142671724,1.579970517,1.398412079,1.194036129,0.960301904,-0.468432137,-0.878554165,4.18871171,1.820085733,-1.46936863,0.470188988,0.711992219,1.460813393,9.006158363,-15.94069771,35.4490343,3.589267952,7.842114618,28.11524089,2.006549791,1.998172489,1.830225628,0.819876158,-3.869728812,1.471480832,-1.612762147,0.129606027,2.343776981,-0.429428315,-0.319957524,10.62125449,-1.615124446,-0.792124171,-0.639834565,0.10279054,-0.025663281,0.299190811,146.9779882,-91628.32201,-4.90283969
-0.223824968,0.914214451,0.410630796,0.902777795,1.162022616,1.426739764,0.621030079,-0.300755733,-4.248899461,0.077342539,-0.084420367,1.247288995,0.325324116,0.302125099,8.733997182,-14.43688374,35.53574594,4.981580539,7.508268193,29.19023613,-1.794454872,1.360087221,1.340654483,1.724090965,-4.421448948,-0.822932685,-1.017026489,-0.869384161,1.698343186,0.100722183,-0.393773242,10.6778853,-2.478826169,0.441779018,1.810544343,0.096782329,-0.299243768,-0.535684398,148.2721717,-92010.62783,-0.684773871
-0.070416704,-0.085440886,0.573099802,0.64707434,0.853554381,1.308048026,1.296279191,-0.292196034,3.297096716,0.707992101,-0.423468744,-0.359326216,-1.242255172,0.483361347,9.342823192,-13.37182401,34.76269159,4.149668885,6.764031451,30.64686602,0.956935703,-0.098605552,-0.693479429,0.677701971,-4.716701705,-0.964529789,-0.519341574,0.133941371,0.109523645,-0.342830654,-1.155777739,10.28631316,-2.378269837,0.132786279,0.86575495,-0.226360878,0.315480287,2.23820161,148.4945499,-92394.80545,0.976701821
1.098413205,-0.499231053,-0.805367771,-0.640835285,-0.490772412,-0.05290864,0.590523422,-1.242967135,-2.472560221,-0.806049171,-0.149628636,-1.503991258,0.711959601,2.428133261,8.991515733,-14.81649354,34.15002562,3.766631392,7.549868234,31.95483719,-0.533782044,0.809035988,0.514005456,0.25265389,-4.592047808,0.199452057,1.728209423,0.43365602,-1.918495292,0.206626803,-0.441139866,10.67958495,0.600599229,-0.198768857,1.253794114,-0.230882053,1.311584785,0.02973123,147.4876396,-92781.01236,-1.361283196
1.658004245,1.083061757,0.955900918,0.697837337,0.584676568,0.612590353,1.165224889,-0.210277492,1.800481783,0.601419231,0.486464041,-0.787437367,0.570949538,3.600220292,8.368465776,-14.92199805,34.60757597,1.320185853,7.646565096,32.21026874,1.853306138,0.987505118,0.233642357,-0.110001289,-4.001302185,0.590846247,-2.996623828,0.976835871,-1.05560493,0.328288262,1.322115007,8.342373246,-0.952011592,-1.14679538,-2.419493213,-1.038366309,1.296042709,2.04520998,145.6671492,-93168.83285,-4.389345921
-0.308092794,-1.830139096,-1.237743882,-0.925167248,-0.796915858,-0.610347374,0.193318885,-0.739761614,0.673222081,0.283511252,-0.031532766,-0.420512382,1.757348394,2.563982282,6.52180196,-14.8024252,35.39323332,-0.14397758,8.895060013,34.51762326,-1.402493187,0.187973658,0.305857679,-1.809230812,-2.582413519,1.030511511,-1.852178752,-0.302707638,1.901239311,-0.401383822,-3.376101412,7.544767436,-1.34688847,0.943042517,1.212640139,0.275934909,1.236893037,-0.295240233,144.4268952,-93556.8731,-7.385544075
0.607065707,1.521880659,0.369853025,-0.032727803,-0.204936113,-0.369383477,0.048742469,-0.849595846,-2.354189914,-0.078371585,0.922290376,0.406365245,-0.393574628,1.640720964,5.888507109,-17.23640598,34.99598576,0.826543836,9.014220596,35.45072579,0.654117998,1.413283474,0.309166257,-0.793495775,-2.527652737,-0.98653218,-0.875869568,-0.117117312,1.778743582,-0.015827317,-1.77368504,6.947736593,-0.40090866,1.402105307,-0.841144468,-0.091353816,1.525149347,0.31588288,142.4586692,-93946.44133,-6.565395971
0.022023261,-1.777999978,-0.556248595,-0.405034605,-0.428800997,-0.556060776,-0.364439163,0.245692641,0.765739886,-0.183317656,-0.040727884,1.132343694,-0.328535827,2.920911869,8.071055371,-18.01190152,35.24396145,1.21191523,8.099013583,36.12276881,-1.439913054,-0.191903931,0.432923137,-2.696659856,-1.648200439,-0.650784053,0.680006904,-0.772780208,0.389490027,1.061592264,-2.739620448,6.950431905,-0.522109376,1.084177308,-0.857862617,0.79448832,2.146321392,-1.452837692,144.1233927,-94333.17661,-2.817300944
-1.78233753,2.515612958,1.137912416,0.955916438,0.872532878,0.692988667,0.587417731,-0.554660291,-1.046902894,-0.165700938,0.615692227,-1.00919112,-0.386403982,4.436222506,9.378788215,-18.75844719,34.87924674,1.230270004,9.189320331,34.67034629,-1.081535396,0.55866029,-0.213435986,-1.415732621,-0.086138918,1.621213287,0.138993481,1.116698961,0.220520736,-1.115637846,-1.32791819,7.155226031,-1.696138468,-0.047542379,-0.141958069,1.474996247,0.214522161,2.959791153,144.6217832,-94721.87822,1.945253111
0.192573022,-2.230884877,-0.421998181,-0.062424859,0.120420073,0.310362252,0.561842743,0.112881932,1.939112253,-1.051505567,-0.286598669,0.265193707,-0.533509964,3.230586418,11.44311919,-19.8537794,35.97945287,1.263292551,9.491327365,35.13426186,1.980782163,1.500925553,0.082394463,-0.997481001,1.289151757,-0.363590988,1.977992989,-0.275042175,0.893515308,-0.643628501,1.07411728,7.041876419,-1.747063151,2.358619014,1.446432308,-2.030230903,-0.107469386,-0.243470213,144.2070904,-95112.29291,2.474777957
-0.175499036,1.036096228,-0.802900889,-0.965457675,-0.959658154,-0.84755526,-0.466041693,-0.966715558,-1.031845373,0.455398017,1.181077098,-0.019821385,0.154519289,1.427669977,12.92645424,-19.92285872,34.9125886,1.157278754,10.86946063,35.1853177,-2.40640869,-0.312068147,0.164231377,1.501763813,1.679483263,-0.885441093,-3.835368884,0.580888161,2.413075274,-0.904321481,-2.134486989,6.213730467,0.1182732,0.190261044,0.012350606,-0.722224767,-0.526967812,0.84089903,145.0242809,-95502.27572,-1.651539884
1.141092212,-1.539949268,-0.286302307,-0.510916895,-0.703428478,-0.946484767,-1.026900186,-3.59968092,1.315291325,0.167221731,-0.742008235,-0.625943618,1.079784279,1.010213322,14.59473185,-19.0619126,35.3502934,1.200778299,10.20479571,34.21648484,2.992720568,-0.597896245,-0.735410966,-1.934202887,0.532292945,0.184608317,-1.730419015,-0.192050121,-1.148995114,-1.56355134,0.055565218,5.924077145,-0.243288197,1.493579462,0.655288612,-3.396136567,1.44871174,0.744219959,144.2731977,-95894.6268,-3.745814201
0.120822541,0.840377422,-0.431055996,-0.494485229,-0.615919767,-0.924170826,-1.469787087,-1.220896817,-1.190585984,-0.240192138,0.719456405,1.387379688,0.379760708,1.662257676,16.04086974,-17.07762551,36.845627,-0.27739534,10.35358163,33.73367844,-0.094657601,-0.476253369,-0.925415194,-0.824745774,-0.103376891,1.418873355,0.344776142,-0.656347224,0.646797929,1.101969376,2.03758984,4.857917917,0.669410169,2.134536984,-1.297243857,-0.802209854,1.538406043,2.069478084,143.8701566,-96287.42984,-4.619985901
0.506711687,1.093428855,2.022190933,1.899217058,1.788176558,1.480100205,0.526960157,1.119520621,0.191916998,-0.123728206,-0.025000006,1.265987825,0.687756283,2.481773373,17.02279434,-19.14057486,35.01504004,-1.503965547,10.07648273,34.47453259,-0.047168102,0.597612537,-2.178400449,-0.859486042,-1.148250802,-2.897740004,0.900266608,0.21085053,-0.289413877,-2.637449615,-3.452607324,3.894635079,0.679669272,1.681361502,1.639437885,-1.143710856,0.196070685,-0.341480703,145.2607846,-96679.23922,-1.511535657
0.973897378,-0.908170357,-0.732960761,-0.114006094,0.254733268,0.667955694,0.550179753,0.218478473,-0.773451927,-0.493904081,0.890394598,0.732295121,0.786461559,2.354237172,16.83926336,-19.07280416,34.98117457,-2.309698544,11.92355534,34.85933658,-0.308352323,-0.398453958,-0.901869312,-1.119869845,-2.52377095,3.982397325,-0.192095077,0.313491849,1.003345622,-0.262877304,-1.794237252,4.232023786,-1.278304291,2.75297007,-1.625603737,-0.331183242,-0.245639352,-0.915309789,146.8055194,-97071.69448,1.534349063
1.812287799,0.684140838,0.159971821,-0.121811874,-0.107739157,0.133969794,0.361949294,0.332619,1.381188815,0.947688095,-0.858290352,-1.035819447,-0.513082483,1.24280119,16.42922154,-19.93724,34.39677864,-2.049962604,13.95937644,35.41576751,0.079425982,-0.160058224,-0.978879926,0.150900605,-3.295160384,-3.207560166,2.811141322,0.080738568,2.705018992,1.757184574,-1.409081198,5.589081919,0.351004844,1.022343037,-0.153691463,-0.65079661,-0.031208574,1.135213993,146.8742612,-97466.42574,0.980522117
-0.744441037,-0.885592911,-0.333854885,-0.257684969,-0.280640072,-0.216278239,0.055888209,-0.853440772,-2.74478946,-0.494827006,1.239532362,0.024035253,-0.977013324,2.048656013,14.79553035,-19.04903212,34.14837752,-1.650710512,15.40680283,36.80438258,-1.89834596,0.270700352,-0.877161297,0.29236818,-4.463134516,1.049905692,-1.579913993,0.08967844,0.909139462,-3.404024038,-1.28141723,6.517479898,0.542529623,1.677145422,0.041851695,1.798546038,1.099234278,1.204128287,146.8017069,-97862.09829,-1.217678244
0.247400141,0.68416196,0.020670294,-0.087103163,-0.140935667,-0.199382955,-0.062572272,-0.820698522,2.166897226,0.499053645,-0.827818999,-0.417371673,-0.20670812,4.134443266,14.44983392,-18.40989585,33.64651595,-2.24805203,15.56757682,36.6475268,1.478264777,0.803932228,-1.291511684,0.067396422,-5.153537785,0.019298274,-0.448826014,-0.557595117,1.59111451,-0.832451789,0.569216648,7.228628997,-0.547800707,1.822430533,-0.345351885,0.450108344,-1.220779371,-0.484232373,147.0699622,-98258.23004,-2.830380989
-0.871572139,-0.705477737,-0.09800009,-0.081021657,-0.103825539,-0.169485155,-0.146047017,-2.01780754,0.110327761,-0.599594961,-0.479856874,-0.857082346,0.391440289,4.108371644,15.14409882,-16.80252526,34.01814624,-1.729959135,16.68215568,36.4718312,0.04887506,-0.656031079,-0.091146947,-0.304012736,-7.009603527,0.484138079,-0.554627995,-0.145386783,-0.394564712,0.447130932,1.394729508,7.659305473,-0.784441356,0.136830331,-0.242924898,0.186993172,-0.860205516,1.945457272,147.9750325,-98654.52497,-1.778367572
-2.845900821,-1.299738591,-1.895468518,-1.926566389,-1.945051108,-2.002462616,-2.06611087,0.016269866,-1.918610951,0.398286554,0.740242532,-0.456599992,-0.823188436,3.964875235,16.23283805,-17.81931673,35.03610159,-0.178143076,17.86279188,37.08900977,0.218728182,-0.655383148,-1.463077094,2.330424482,-6.831303172,-0.114329349,1.639529664,0.328008392,0.028528118,2.116470272,-2.0134768,7.439896965,0.553415131,1.521200895,-0.456849496,1.15058222,0.834919684,0.441287727,149.508329,-99050.99167,1.791892981
-1.487805628,1.034292341,0.622715016,0.057184248,-0.329977502,-0.936457437,-1.994972174,2.568619396,2.758567376,-1.09886351,-0.434927198,-1.296415215,2.812497782,4.204507619,16.56844527,-17.67631985,36.16511188,-0.746698845,16.93419424,35.98784161,0.446114712,-1.156217909,-1.753079125,2.746018296,-5.906022061,-0.10883642,-2.012911615,0.55463205,-0.859957848,-2.303408574,0.834833931,6.694705543,0.26264309,2.20469989,1.271790028,-1.226038169,-0.087224254,0.564620137,151.5265323,-99447.77347,3.494529531
